   -0.149404515819158E+01   -0.323875089193869E+01    0.174470573374711E+01
    0.114666568684412E-01    0.130727070275236E-01    0.144271678783486E-01
    0.317690200584222E-04   -0.606120832205764E-04   -0.882754531097147E-04
   -0.129988330660657E-01    0.143630504927251E-01    0.288651615559654E-01
    0.489531349146888E-03   -0.593938849274836E-03   -0.589680876577682E-04
    0.123599047663347E-18    0.352148865623292E-18    0.211636264069170E-18
   -0.281150514097296E+01   -0.430772913656475E+01    0.149622399559178E+01
    0.100929085286246E-01    0.116627281549246E-01    0.147594488972810E-01
    0.489066452532446E-04   -0.953162705496622E-05   -0.579760258127584E-04
   -0.336208251596311E-01    0.364541986837896E-01    0.394678727886640E-01
   -0.650839331655076E-02    0.816558718450917E-02    0.165562549172279E-01
    0.419803081186387E-18    0.732053306862213E-18    0.416333634234434E-18
   -0.212201322184104E+01   -0.400032564888532E+01    0.187831242704428E+01
    0.986731181484954E-02    0.115439404823493E-01    0.164876796156471E-01
    0.111463243153263E-03   -0.241081287422936E-05   -0.667822103514119E-04
   -0.323913021589420E-01    0.322445991609827E-01    0.235135949952558E-01
   -0.115539162547261E-01    0.105360684744277E-01   -0.166294452030308E-02
    0.565519853168439E-18    0.112063136548102E-17    0.568989300120393E-18
   -0.157115742202339E+01   -0.283880860631091E+01    0.126765118428752E+01
    0.111250212750895E-01    0.126370083798252E-01    0.173012723089513E-01
    0.200087665656777E-03   -0.264565638035071E-04   -0.112243475961731E-03
   -0.205699123525561E-01    0.207966133813402E-01    0.251556121750370E-01
    0.795511299528863E-02   -0.715186303902215E-02    0.244360713195880E-02
    0.693889390390723E-18    0.142941214420489E-17    0.867361737988404E-18
   -0.210988786351207E+01   -0.279430948840994E+01    0.684421624897869E+00
    0.122035777320641E-01    0.133313617216796E-01    0.177374806069291E-01
    0.301540801546670E-03   -0.711565934551993E-04   -0.170902902523413E-03
   -0.172343662053858E-01    0.212284304982724E-01    0.451917801322547E-01
   -0.120874714612157E-01    0.122452002996927E-01    0.102278224758700E-01
    0.107552855510562E-17    0.184574577843932E-17    0.109634523681734E-17
   -0.247516014228609E+01   -0.382631553962445E+01    0.135115539733836E+01
    0.122137160885849E-01    0.132962391622076E-01    0.200020776015425E-01
    0.424711585597058E-03   -0.142531341569092E-03   -0.239117240735758E-03
   -0.323259178027768E-01    0.360683665803260E-01    0.271469829689086E-01
    0.318301611267021E-02   -0.587507047091600E-04    0.733591156118195E-02
    0.127675647831893E-17    0.201227923213310E-17    0.128369537222284E-17
   -0.150665493938698E+01   -0.215694035723659E+01    0.650285417849611E+00
    0.125302276281421E-01    0.139049049633606E-01    0.210958666095826E-01
    0.563103202332300E-03   -0.238819473367894E-03   -0.333741498551226E-03
   -0.270955143367403E-01    0.235233011899123E-01    0.161155809763727E-01
   -0.130099315724769E-01    0.944901182931944E-02   -0.520436060287561E-02
    0.149880108324396E-17    0.223432383705813E-17    0.155431223447522E-17
   -0.227174909619713E+01   -0.382308138238421E+01    0.155133228618708E+01
    0.131901701604942E-01    0.141200831266211E-01    0.195561411568263E-01
    0.692535408503091E-03   -0.344269005947907E-03   -0.440538251172490E-03
   -0.301933577100262E-01    0.267685793250276E-01    0.343412409783897E-01
    0.518908041195329E-02   -0.438656335653899E-02    0.103414891289363E-01
    0.176247905159244E-17    0.266453525910038E-17    0.191513471747840E-17
   -0.195477502730112E+01   -0.337785241592064E+01    0.142307738861952E+01
    0.137124054310111E-01    0.136805212984941E-01    0.179303502817478E-01
    0.823155870458033E-03   -0.469996047254305E-03   -0.555026491450194E-03
   -0.223266138177626E-01    0.295958474971297E-01    0.357324818586805E-01
   -0.139998054144724E-01    0.139570447916413E-01    0.108363525065004E-01
    0.213024042849952E-17    0.309474668114262E-17    0.229742440349678E-17
   -0.220101544891519E+01   -0.352531115912598E+01    0.132429571021079E+01
    0.133961735311494E-01    0.134460202429081E-01    0.167450724784786E-01
    0.954011924176416E-03   -0.605753669807279E-03   -0.671318384786976E-03
   -0.311075053526645E-01    0.344889050143443E-01    0.195871659734734E-01
    0.499351784296355E-02   -0.590991726277929E-03   -0.178794810395729E-02
    0.245636844198316E-17    0.358046925441613E-17    0.231412111695306E-17
   -0.166862784433000E+01   -0.332403910118197E+01    0.165541125685197E+01
    0.133467532773578E-01    0.140085768928721E-01    0.139736592067014E-01
    0.106457866244011E-02   -0.735716046514252E-03   -0.791177133791349E-03
   -0.274817349549847E-01    0.198721492431765E-01    0.238563732383086E-01
   -0.123714367930758E-01    0.576159979916140E-02    0.205892059165478E-02
    0.282412981889024E-17    0.387190279838023E-17    0.261943244872498E-17
   -0.260612741617406E+01   -0.385073377422009E+01    0.124460635804603E+01
    0.137534863031792E-01    0.138477474829995E-01    0.110006562727376E-01
    0.114403387640582E-02   -0.858272091877519E-03   -0.897062071549356E-03
   -0.334765261255437E-01    0.239099028751840E-01    0.410006706488455E-01
    0.711115716494027E-03    0.545290568796216E-03    0.110538155365139E-01
    0.315025783237388E-17    0.438538094726937E-17    0.276861866765898E-17
   -0.184126206829178E+01   -0.367506914015624E+01    0.183380707186446E+01
    0.146835285713713E-01    0.130830454197557E-01    0.101355460719352E-01
    0.120161109275589E-02   -0.983388476592355E-03   -0.988516689786006E-03
   -0.247527167867589E-01    0.334405465925402E-01    0.161456713494404E-01
   -0.975053310318108E-02    0.751892190779846E-02    0.226776330557868E-03
    0.360822483003176E-17    0.467681449123347E-17    0.296984659087229E-17
   -0.214863079263100E+01   -0.415185403680178E+01    0.200322324417077E+01
    0.154650775728808E-01    0.135987632639528E-01    0.919364454774896E-02
    0.121995963209444E-02   -0.107840690368792E-02   -0.106543077677914E-02
   -0.312011400733807E-01    0.340300755910798E-01   -0.156579797246024E-01
    0.177034226526049E-02    0.517280255662316E-02    0.153690784678445E-02
    0.408006961549745E-17    0.512090370108353E-17    0.306699110552699E-17
   -0.209434645446606E+01   -0.314944243764482E+01    0.105509598317876E+01
    0.164802950195833E-01    0.151621236984968E-01    0.834066243342281E-02
    0.116008287665291E-02   -0.110083995294778E-02   -0.112837542596896E-02
   -0.321663683999305E-01    0.211971089976384E-01   -0.349949487111596E-01
   -0.136979350821237E-01    0.286811185277377E-02   -0.129813572797106E-01
    0.456665955050894E-17    0.530131494258512E-17    0.308780778723872E-17
   -0.201893202075988E+01   -0.369280777321337E+01    0.167387575245350E+01
    0.178604160765179E-01    0.156568612581309E-01    0.956987757762898E-02
    0.101567794181804E-02   -0.102846408163118E-02   -0.116507283502323E-02
   -0.361692236410187E-01    0.226542453109670E-01   -0.204392573585584E-01
    0.858601232472765E-04    0.404646473768645E-02    0.191538135923023E-02
