   -0.335479366100152E-05    0.233417227313626E-05    0.133618305957162E-05
   -0.974786056376319E-07    0.179493392410302E-05    0.955620931491856E-06
         1         1         1
   -0.911116843915771E-04    0.195721822158766E-03    0.157150638813023E-03
    0.152698644761229E-03   -0.194875944312549E-03   -0.103061366626907E-03
    0.753023763929123E-04    0.168189969973343E-03    0.882971197089767E-04
         2         1         1
   -0.223634569493999E-03   -0.287996605602558E-03   -0.276335068056820E-03
    0.662082667149007E-04   -0.338446004343152E-04   -0.175715060772869E-03
    0.150333819222297E-03    0.350862303347386E-03   -0.153146757737800E-03
         3         1         1
    0.238577158046703E-03   -0.232180778981927E-03    0.150268779291738E-03
    0.263436648568131E-03   -0.207460713194117E-03   -0.426808999835663E-05
   -0.114313890164610E-03   -0.415473193865852E-04   -0.317865749692863E-03
         4         1         1
    0.228218747967991E-03   -0.313537395444335E-03    0.866900750020574E-04
    0.135842579771494E-03    0.969504280781890E-04   -0.750019048312613E-04
   -0.306409764147129E-03   -0.389955085644658E-04   -0.112168028039697E-03
         5         1         1
    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00
    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00
    0.351817165223465E-06    0.121702021418546E-05    0.240013628487898E-05
         6         1         1
    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00
    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00
    0.351817165223465E-06    0.121702021418546E-05    0.240013628487898E-05
         7         1         1
    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00
    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00
    0.351817165223465E-06    0.121702021418546E-05    0.240013628487898E-05
         8         1         1
    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00
    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00
    0.351817165223465E-06    0.121702021418546E-05    0.240013628487898E-05
         9         1         1
    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00
    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00
    0.351817165223465E-06    0.121702021418546E-05    0.240013628487898E-05
        10         1         1
    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00
    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00
    0.351817165223465E-06    0.121702021418546E-05    0.240013628487898E-05
         1         2         1
