    0.128488711200192E-01    0.129703641745894E-01    0.160618699860504E-01
   -0.185018412629048E-03    0.640124709377984E-03   -0.109259981292625E-02
         1         1         1
   -0.228961750524102E-01    0.305082249907916E-01    0.346644989523474E-01
    0.486708909917286E-03    0.909156769115519E-03    0.118908683283729E-01
    0.823266896553732E-02    0.166650991878553E-02   -0.973770283740514E-03
         2         1         1
   -0.377469566348262E-01    0.339530567622720E-01    0.355642177158738E-01
   -0.146369444431384E-01    0.586125542340217E-02    0.115994224957574E-01
    0.111851280993010E-01    0.237681519030954E-02    0.788658127906254E-02
         3         1         1
   -0.319292198996802E-01    0.307845308714636E-01    0.286777914229105E-01
   -0.104046153067772E-01    0.132745580386012E-01    0.144734594865604E-02
    0.900932723094695E-02    0.181977828575712E-02    0.654440634615401E-02
         4         1         1
   -0.357826217162091E-01    0.278366765200589E-01    0.280328169125707E-01
   -0.600266149010439E-02    0.450993826589396E-02    0.842955132115376E-02
    0.383752115408336E-03   -0.328324519490224E-02   -0.798930847515489E-02
         5         1         1
   -0.319266033141898E-01   -0.289902733304974E-01    0.282909052331527E-01
   -0.781658772496605E-02   -0.542370203076456E-02    0.556828577661461E-03
    0.277832721962989E-02   -0.264333777812642E-02   -0.260012064474724E-02
         6         1         1
   -0.287632950211701E-01   -0.264912486467298E-01    0.360185636430818E-01
   -0.745870068005794E-02   -0.874479994620336E-02    0.817713731460039E-02
    0.510597030650519E-02    0.424407607926641E-02   -0.114535081869896E-01
         7         1         1
   -0.309695271844582E-01   -0.195651067733573E-01    0.265235678139322E-01
   -0.117419165734410E-01   -0.149215397462889E-01    0.115091495483959E-01
    0.364562589752061E-02    0.415496298946825E-02   -0.967979892928707E-02
         8         1         1
   -0.384307915358196E-01    0.266244470249637E-01    0.143432959335088E-01
   -0.536202349942614E-02    0.194286413616147E-02   -0.498486144235817E-02
    0.516384969806845E-02    0.404739550111793E-02   -0.679969892077255E-02
         9         1         1
   -0.288470102787655E-01    0.326293714443933E-01    0.375834817082580E-01
   -0.796653359922373E-02    0.770953009416975E-02    0.352523829122791E-02
    0.761868401928181E-02   -0.646056148456921E-02   -0.478224104358220E-02
        10         1         1
   -0.275130965321454E-01    0.175273148846946E-01    0.414898729919148E-01
    0.225566747800183E-02    0.117861815968437E-01    0.158836547816292E-01
    0.716034346755075E-02    0.215973478661650E-02   -0.303209113316737E-03
         1         2         1
   -0.272988145795791E-01    0.288379905046734E-01    0.288708154570586E-01
   -0.124838258071859E-01    0.641678454596868E-02    0.404084615774400E-02
    0.615217000014090E-02    0.685380713220382E-04   -0.656025855518001E-02
         2         2         1
   -0.250562137822962E-01    0.300330461617754E-01    0.292112860157554E-01
   -0.110420802373478E-01   -0.144231342920951E-02    0.849103071535584E-02
    0.855456021840731E-02   -0.385466343486576E-02    0.830571538140929E-02
         3         2         1
   -0.257481992747021E-01    0.281201583480268E-01    0.386956547162600E-01
    0.569766725666394E-02    0.830899714134840E-02   -0.131261307238665E-03
