   -0.499357942303637E+01   -0.542138385824930E+01    0.427804435212933E+00
    0.147772440266591E-01    0.147789712979267E-01    0.147753508044437E-01
   -0.750570135645390E-03    0.750580266574002E-03   -0.750696073314652E-03
         1         1         1
    0.306478587301502E-01   -0.306517241891308E-01    0.306471701057154E-01
    0.498470257820549E-02   -0.498599269300717E-02    0.498447262158322E-02
   -0.556223705229815E-20    0.380349359762840E-20    0.113288276488945E-17
         2         1         1
    0.306478587301502E-01   -0.306517241891308E-01    0.306471701057154E-01
    0.498470257820549E-02   -0.498599269300717E-02    0.498447262158322E-02
    0.528678484244518E-20   -0.809879681952136E-19    0.112777530271596E-17
         3         1         1
    0.306478587301502E-01   -0.306517241891308E-01    0.306471701057154E-01
    0.498470257820549E-02   -0.498599269300717E-02    0.498447262158322E-02
    0.135196001262607E-20    0.637389025825092E-20    0.104651061879892E-17
         4         1         1
    0.306478587301502E-01   -0.306517241891308E-01    0.306471701057154E-01
    0.498470257820549E-02   -0.498599269300717E-02    0.498447262158322E-02
   -0.173756569699725E-20    0.219560218314415E-19    0.524743953903176E-18
         5         1         1
    0.306478587301502E-01   -0.306517241891308E-01    0.306471701057154E-01
    0.498470257820549E-02   -0.498599269300717E-02    0.498447262158322E-02
    0.629278379378389E-20    0.341980386121627E-19    0.451864779657996E-18
         6         1         1
    0.306478587301502E-01   -0.306517241891308E-01    0.306471701057154E-01
    0.498470257820549E-02   -0.498599269300717E-02    0.498447262158322E-02
   -0.256943886692691E-19    0.790125971834106E-19    0.485739472075512E-18
         7         1         1
    0.306478587301502E-01   -0.306517241891308E-01    0.306471701057154E-01
    0.498470257820549E-02   -0.498599269300717E-02    0.498447262158322E-02
    0.187915036905240E-20    0.126197201061950E-18    0.501911115039858E-18
         8         1         1
    0.306478587301502E-01   -0.306517241891308E-01    0.306471701057154E-01
    0.498470257820549E-02   -0.498599269300717E-02    0.498447262158322E-02
    0.171391436527028E-19    0.112755473326668E-18    0.499939055604545E-18
         9         1         1
    0.306478587301502E-01   -0.306517241891308E-01    0.306471701057154E-01
    0.498470257820549E-02   -0.498599269300717E-02    0.498447262158322E-02
    0.382000490897407E-19    0.941332811542608E-19    0.103953213997162E-17
        10         1         1
    0.306478587301502E-01   -0.306517241891308E-01    0.306471701057154E-01
    0.498470257820549E-02   -0.498599269300717E-02    0.498447262158322E-02
    0.206838898312287E-19    0.119390522651366E-18    0.113175730737325E-17
         1         2         1
    0.306478587301502E-01   -0.306517241891308E-01    0.306471701057154E-01
    0.498470257820549E-02   -0.498599269300717E-02    0.498447262158322E-02
    0.968341799058687E-20   -0.972836239789108E-20    0.110880257887400E-17
         2         2         1
    0.306478587301502E-01   -0.306517241891308E-01    0.306471701057154E-01
    0.498470257820549E-02   -0.498599269300717E-02    0.498447262158322E-02
   -0.875473119667421E-20    0.918579528317468E-20    0.107746249039175E-17
         3         2         1
    0.306478587301502E-01   -0.306517241891308E-01    0.306471701057154E-01
    0.498470257820549E-02   -0.498599269300717E-02    0.498447262158322E-02
    0.137873315683923E-19    0.710090213009934E-21    0.991017502043715E-18
         4         2         1
    0.306478587301502E-01   -0.306517241891308E-01    0.306471701057154E-01
    0.498470257820549E-02   -0.498599269300717E-02    0.498447262158322E-02
    0.112284705424248E-20   -0.347098590287208E-19    0.435596538247447E-18
         5         2         1
    0.306478587301502E-01   -0.306517241891308E-01    0.306471701057154E-01
    0.498470257820549E-02   -0.498599269300717E-02    0.498447262158322E-02
   -0.139694078822589E-19   -0.460145411952021E-19    0.419776709562917E-18
         6         2         1
    0.306478587301502E-01   -0.306517241891308E-01    0.306471701057154E-01
    0.498470257820549E-02   -0.498599269300717E-02    0.498447262158322E-02
    0.118855888872292E-20   -0.611521602094631E-19    0.440073210769351E-18
         7         2         1
    0.306478587301502E-01   -0.306517241891308E-01    0.306471701057154E-01
    0.498470257820549E-02   -0.498599269300717E-02    0.498447262158322E-02
    0.205787423909326E-19   -0.709652412841835E-19    0.525500555984832E-18
         8         2         1
    0.306478587301502E-01   -0.306517241891308E-01    0.306471701057154E-01
    0.498470257820549E-02   -0.498599269300717E-02    0.498447262158322E-02
    0.773983638115241E-20   -0.108452474514298E-19    0.566285067713202E-18
         9         2         1
    0.306478587301502E-01   -0.306517241891308E-01    0.306471701057154E-01
    0.498470257820549E-02   -0.498599269300717E-02    0.498447262158322E-02
    0.255404759781170E-19    0.515750555567154E-20    0.110105859005386E-17
        10         2         1
    0.306478587301502E-01   -0.306517241891308E-01    0.306471701057154E-01
    0.498470257820549E-02   -0.498599269300717E-02    0.498447262158322E-02
    0.243397455167347E-19   -0.181312493272971E-19    0.113204838050507E-17
         1         3         1
    0.306478587301502E-01   -0.306517241891308E-01    0.306471701057154E-01
    0.498470257820549E-02   -0.498599269300717E-02    0.498447262158322E-02
   -0.261706640384293E-19   -0.413665452204714E-19    0.310677755643725E-18
         2         3         1
    0.306478587301502E-01   -0.306517241891308E-01    0.306471701057154E-01
    0.498470257820549E-02   -0.498599269300717E-02    0.498447262158322E-02
